id,name,category,review_count,address,rating,rating_count,phone_number,url,appointment,delivery,package,wifi,pet,parking,nursery,smokingroom,fordisabled,operation_time,latitude,longitude
26,최고집 원조 수구레,한식,154,경기 수원시 장안구 서부로 2107 룡호빌딩 1층,4.3,24.0,070-8843-4329,https://place.map.kakao.com/1676208114,Y,Y,N,Y,Y,Y,Y,Y,Y,"{""월요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""16:00"", ""종료시간"": ""23:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""16:00"", ""종료시간"": ""23:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""16:00"", ""종료시간"": ""23:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""16:00"", ""종료시간"": ""23:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""12:00"", ""종료시간"": ""23:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""16:00"", ""종료시간"": ""23:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.2968552818575,126.970126129663
27,포동이네 성대점,"초밥,롤",206,경기 수원시 장안구 율전로98번길 6-2 1층,4.0,25.0,031-294-4988,https://place.map.kakao.com/1234555779,Y,Y,N,N,Y,N,Y,Y,N,"{""월요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": ""14:40"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""화요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": ""14:40"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""수요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": ""14:40"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""목요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": ""14:40"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""금요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": ""14:40"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""토요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""11:00"", ""종료시간"": ""21:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.2979014538171,126.968989055135
28,이라면 본점,분식,22,경기 수원시 장안구 서부로2106번길 18 1층,3.3,28.0,031-291-7611,https://place.map.kakao.com/15818685,Y,Y,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""11:30"", ""종료시간"": ""19:00"", ""휴게시작시간"": ""14:00"", ""휴게종료시간"": ""17:00"", ""라스트오더"": null}, ""화요일"": {""시작시간"": ""11:30"", ""종료시간"": ""19:00"", ""휴게시작시간"": ""14:00"", ""휴게종료시간"": ""17:00"", ""라스트오더"": null}, ""수요일"": {""시작시간"": ""11:30"", ""종료시간"": ""19:00"", ""휴게시작시간"": ""14:00"", ""휴게종료시간"": ""17:00"", ""라스트오더"": null}, ""목요일"": {""시작시간"": ""11:30"", ""종료시간"": ""19:00"", ""휴게시작시간"": ""14:00"", ""휴게종료시간"": ""17:00"", ""라스트오더"": null}, ""금요일"": {""시작시간"": ""11:30"", ""종료시간"": ""19:00"", ""휴게시작시간"": ""14:00"", ""휴게종료시간"": ""17:00"", ""라스트오더"": null}, ""토요일"": {""시작시간"": ""11:30"", ""종료시간"": ""14:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.2970027497447,126.971457385533
29,예감쪽갈비 수원성대점,갈비,245,경기 수원시 장안구 율전로98번길 6-9 2층,,,031-298-9866,https://place.map.kakao.com/1500905935,Y,Y,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""16:00"", ""종료시간"": ""22:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""16:00"", ""종료시간"": ""22:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""16:00"", ""종료시간"": ""22:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""16:00"", ""종료시간"": ""22:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""16:00"", ""종료시간"": ""22:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""16:00"", ""종료시간"": ""22:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""16:00"", ""종료시간"": ""22:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.2976096274488,126.969063613639
30,미가라멘 성대본점,일본식라면,61,경기 수원시 장안구 서부로2106번길 38-2 1층,3.7,39.0,031-296-3375,https://place.map.kakao.com/1224099552,N,Y,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""10:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": ""15:30"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""화요일"": {""시작시간"": ""10:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": ""15:30"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""수요일"": {""시작시간"": ""10:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": ""15:30"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""목요일"": {""시작시간"": ""10:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": ""15:30"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""금요일"": {""시작시간"": ""10:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": ""15:30"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""토요일"": {""시작시간"": ""10:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""10:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.2977532400103,126.97190294551
31,키와마루아지 성균관대점,일본식라면,8,경기 수원시 장안구 서부로2105번길 26-3 1층,3.2,70.0,031-292-8858,https://place.map.kakao.com/26858863,Y,Y,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""11:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""20:30""}, ""화요일"": {""시작시간"": ""11:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""20:30""}, ""수요일"": {""시작시간"": ""11:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""20:30""}, ""목요일"": {""시작시간"": ""11:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""20:30""}, ""금요일"": {""시작시간"": ""11:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""20:30""}, ""토요일"": {""시작시간"": ""11:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""20:30""}, ""일요일"": {""시작시간"": ""11:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""20:30""}}",37.2970224140794,126.968692340226
32,오스테리아우노,이탈리안,155,경기 수원시 장안구 율전로98번길 7 성대리치 1층 102호,4.1,48.0,010-8474-0026,https://place.map.kakao.com/766046626,Y,N,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""11:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": ""15:30"", ""휴게종료시간"": ""17:00"", ""라스트오더"": ""15:00""}, ""화요일"": {""시작시간"": ""11:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": ""15:30"", ""휴게종료시간"": ""17:00"", ""라스트오더"": ""15:00""}, ""수요일"": {""시작시간"": ""11:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": ""15:30"", ""휴게종료시간"": ""17:00"", ""라스트오더"": ""15:00""}, ""목요일"": {""시작시간"": ""11:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": ""15:30"", ""휴게종료시간"": ""17:00"", ""라스트오더"": ""15:00""}, ""금요일"": {""시작시간"": ""11:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": ""15:30"", ""휴게종료시간"": ""17:00"", ""라스트오더"": ""15:00""}, ""토요일"": {""시작시간"": ""11:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": ""15:30"", ""휴게종료시간"": ""17:00"", ""라스트오더"": ""15:00""}, ""일요일"": {""시작시간"": ""11:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": ""15:30"", ""휴게종료시간"": ""17:00"", ""라스트오더"": ""15:00""}}",37.2981314592746,126.969222090795
33,정든닭발 성대점,닭요리,107,경기 수원시 장안구 화산로233번길 61 2층,4.1,17.0,031-893-2963,https://place.map.kakao.com/1941692451,Y,Y,N,Y,Y,Y,Y,Y,Y,"{""월요일"": {""시작시간"": ""17:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""17:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""17:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""17:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""17:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""17:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""17:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.2970618090731,126.970163830994
34,부라보쪽갈비 성대점,갈비,40,경기 수원시 장안구 화산로233번길 10 대복빌딩 1층,3.4,5.0,031-291-8592,https://place.map.kakao.com/1371429890,Y,Y,N,N,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""14:00"", ""종료시간"": ""23:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""14:00"", ""종료시간"": ""23:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""14:00"", ""종료시간"": ""23:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""14:00"", ""종료시간"": ""23:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""14:00"", ""종료시간"": ""23:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""14:00"", ""종료시간"": ""23:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.2994110942296,126.970570069888
35,사거리다방,카페,35,경기 수원시 장안구 율전로85번길 2 가온누리 1층 102호,4.5,22.0,,https://place.map.kakao.com/254631179,Y,Y,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""10:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""10:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""10:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""10:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""10:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""10:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.2971587051932,126.96821993917
36,사우스스트릿,햄버거,24,경기 수원시 장안구 율전로 102-4 1층,,,,https://place.map.kakao.com/163642613,Y,Y,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""11:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": ""14:30"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""화요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""11:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": ""14:30"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""목요일"": {""시작시간"": ""11:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": ""14:30"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""금요일"": {""시작시간"": ""11:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": ""14:30"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""토요일"": {""시작시간"": ""11:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""11:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.2981677945442,126.968966952377
37,쟈스민,베트남음식,145,경기 수원시 장안구 화산로213번길 9-3 1층,4.9,92.0,031-278-9886,https://place.map.kakao.com/21540583,Y,Y,N,Y,Y,Y,Y,Y,Y,"{""월요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""11:30"", ""종료시간"": ""20:30"", ""휴게시작시간"": ""14:30"", ""휴게종료시간"": ""17:30"", ""라스트오더"": null}, ""수요일"": {""시작시간"": ""11:30"", ""종료시간"": ""20:30"", ""휴게시작시간"": ""14:30"", ""휴게종료시간"": ""17:30"", ""라스트오더"": null}, ""목요일"": {""시작시간"": ""11:30"", ""종료시간"": ""20:30"", ""휴게시작시간"": ""14:30"", ""휴게종료시간"": ""17:30"", ""라스트오더"": null}, ""금요일"": {""시작시간"": ""11:30"", ""종료시간"": ""20:30"", ""휴게시작시간"": ""14:30"", ""휴게종료시간"": ""17:30"", ""라스트오더"": null}, ""토요일"": {""시작시간"": ""11:30"", ""종료시간"": ""20:30"", ""휴게시작시간"": ""14:30"", ""휴게종료시간"": ""17:30"", ""라스트오더"": null}, ""일요일"": {""시작시간"": ""11:30"", ""종료시간"": ""20:30"", ""휴게시작시간"": ""14:30"", ""휴게종료시간"": ""17:30"", ""라스트오더"": null}}",37.2992650926669,126.973078314821
