id,name,category,review_count,address,rating,rating_count,phone_number,url,appointment,delivery,package,wifi,pet,parking,nursery,smokingroom,fordisabled,operation_time,operate_time
25,명륜진사갈비 수원성균관대점,갈비,99,경기 수원시 장안구 서부로 2129-5 1층,4.0,31.0,031-292-9333,https://place.map.kakao.com/1871700603,Y,Y,N,Y,Y,Y,N,Y,N,"{""월요일"": {""시작시간"": ""11:30"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""21:00""}, ""화요일"": {""시작시간"": ""11:30"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""21:00""}, ""수요일"": {""시작시간"": ""11:30"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""21:00""}, ""목요일"": {""시작시간"": ""11:30"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""21:00""}, ""금요일"": {""시작시간"": ""11:30"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""21:00""}, ""토요일"": {""시작시간"": ""11:30"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""21:00""}, ""일요일"": {""시작시간"": ""11:30"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""21:00""}}",
26,최고집 원조 수구레,한식,143,경기 수원시 장안구 서부로 2107 룡호빌딩 1층,4.2,25.0,070-8843-4329,https://place.map.kakao.com/1676208114,Y,Y,N,Y,Y,Y,Y,Y,Y,"{""월요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""16:00"", ""종료시간"": ""23:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""16:00"", ""종료시간"": ""23:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""16:00"", ""종료시간"": ""23:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""16:00"", ""종료시간"": ""23:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""12:00"", ""종료시간"": ""23:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""16:00"", ""종료시간"": ""23:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",
27,포동이네 성대점,"초밥,롤",193,경기 수원시 장안구 율전로98번길 6-2 1층,3.8,23.0,031-294-4988,https://place.map.kakao.com/1234555779,Y,Y,N,N,Y,N,Y,Y,N,"{""월요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": ""14:40"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""화요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": ""14:40"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""수요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": ""14:40"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""목요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": ""14:40"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""금요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": ""14:40"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""토요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""11:00"", ""종료시간"": ""21:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",
28,이라면,분식,19,경기 수원시 장안구 서부로2106번길 18,3.3,28.0,031-291-7611,https://place.map.kakao.com/15818685,,,,,,,,,,,일요일
29,예감쪽갈비 수원성대점,갈비,227,경기 수원시 장안구 율전로98번길 6-9 2층,,,031-298-9866,https://place.map.kakao.com/1500905935,Y,Y,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""16:00"", ""종료시간"": ""22:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""16:00"", ""종료시간"": ""22:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""16:00"", ""종료시간"": ""22:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""16:00"", ""종료시간"": ""22:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""16:00"", ""종료시간"": ""22:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""16:00"", ""종료시간"": ""22:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""16:00"", ""종료시간"": ""22:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",
30,미가라멘 성대본점,일본식라면,55,경기 수원시 장안구 서부로2106번길 38-2 1층,3.8,34.0,031-296-3375,https://place.map.kakao.com/1224099552,N,Y,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""10:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": ""15:30"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""화요일"": {""시작시간"": ""10:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": ""15:30"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""수요일"": {""시작시간"": ""10:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": ""15:30"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""목요일"": {""시작시간"": ""10:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": ""15:30"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""금요일"": {""시작시간"": ""10:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": ""15:30"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""토요일"": {""시작시간"": ""10:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""10:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",
31,키와마루아지 성균관대점,일본식라면,5,경기 수원시 장안구 서부로2105번길 26-3 1층,3.2,69.0,031-292-8858,https://place.map.kakao.com/26858863,Y,Y,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""11:00"", ""종료시간"": ""21:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""21:00""}, ""화요일"": {""시작시간"": ""11:00"", ""종료시간"": ""21:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""21:00""}, ""수요일"": {""시작시간"": ""11:00"", ""종료시간"": ""21:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""21:00""}, ""목요일"": {""시작시간"": ""11:00"", ""종료시간"": ""21:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""21:00""}, ""금요일"": {""시작시간"": ""11:00"", ""종료시간"": ""21:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""21:00""}, ""토요일"": {""시작시간"": ""11:00"", ""종료시간"": ""21:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""21:00""}, ""일요일"": {""시작시간"": ""11:00"", ""종료시간"": ""21:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""21:00""}}",
32,오스테리아우노,이탈리안,141,경기 수원시 장안구 율전로98번길 7 성대리치 1층 102호,4.1,47.0,010-8474-0026,https://place.map.kakao.com/766046626,Y,N,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""11:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": ""15:00"", ""휴게종료시간"": ""17:00"", ""라스트오더"": null}, ""화요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""11:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": ""15:00"", ""휴게종료시간"": ""17:00"", ""라스트오더"": null}, ""목요일"": {""시작시간"": ""11:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": ""15:00"", ""휴게종료시간"": ""17:00"", ""라스트오더"": null}, ""금요일"": {""시작시간"": ""11:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": ""15:00"", ""휴게종료시간"": ""17:00"", ""라스트오더"": null}, ""토요일"": {""시작시간"": ""11:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": ""15:00"", ""휴게종료시간"": ""17:00"", ""라스트오더"": null}, ""일요일"": {""시작시간"": ""11:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": ""15:00"", ""휴게종료시간"": ""17:00"", ""라스트오더"": null}}",
33,정든닭발 성대점,닭요리,85,경기 수원시 장안구 화산로233번길 61 2층,4.1,17.0,031-893-2963,https://place.map.kakao.com/1941692451,Y,Y,N,Y,Y,Y,Y,Y,Y,"{""월요일"": {""시작시간"": ""17:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""17:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""17:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""17:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""17:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""17:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""17:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",
34,부라보쪽갈비 성대점,갈비,40,경기 수원시 장안구 화산로233번길 10 대복빌딩 1층,3.4,5.0,031-291-8592,https://place.map.kakao.com/1371429890,Y,Y,N,N,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""14:00"", ""종료시간"": ""23:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""14:00"", ""종료시간"": ""23:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""14:00"", ""종료시간"": ""23:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""14:00"", ""종료시간"": ""23:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""14:00"", ""종료시간"": ""23:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""14:00"", ""종료시간"": ""23:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",
35,사거리다방,카페,37,경기 수원시 장안구 율전로85번길 2 가온누리 1층 102호,4.5,21.0,,https://place.map.kakao.com/254631179,Y,Y,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""10:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""10:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""10:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""10:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""10:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""10:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",
36,사우스스트릿,햄버거,25,경기 수원시 장안구 율전로 102-4 1층,,,,https://place.map.kakao.com/163642613,Y,Y,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""11:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": ""14:30"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""화요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""11:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": ""14:30"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""목요일"": {""시작시간"": ""11:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": ""14:30"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""금요일"": {""시작시간"": ""11:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": ""14:30"", ""휴게종료시간"": ""16:30"", ""라스트오더"": null}, ""토요일"": {""시작시간"": ""11:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""11:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",
37,쟈스민,베트남음식,135,경기 수원시 장안구 화산로213번길 9-3 1층,4.9,89.0,,https://place.map.kakao.com/21540583,Y,Y,N,Y,Y,Y,Y,Y,Y,"{""월요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""12:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": ""13:30"", ""휴게종료시간"": ""18:30"", ""라스트오더"": null}, ""수요일"": {""시작시간"": ""12:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": ""13:30"", ""휴게종료시간"": ""18:30"", ""라스트오더"": null}, ""목요일"": {""시작시간"": ""12:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": ""13:30"", ""휴게종료시간"": ""18:30"", ""라스트오더"": null}, ""금요일"": {""시작시간"": ""12:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": ""13:30"", ""휴게종료시간"": ""18:30"", ""라스트오더"": null}, ""토요일"": {""시작시간"": ""12:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": ""13:30"", ""휴게종료시간"": ""18:30"", ""라스트오더"": null}, ""일요일"": {""시작시간"": ""12:00"", ""종료시간"": ""14:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",
38,성대곱창,"곱창,막창",202,경기 수원시 장안구 율전로 96 1층,3.3,6.0,031-251-2328,https://place.map.kakao.com/877155889,Y,N,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""16:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""16:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""16:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""16:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""16:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""16:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""13:00"", ""종료시간"": ""24:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",
